group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day07_part1,Parse_string_dynamically,,,,1013264.0,ns,1
day07_part1,Parse_string_dynamically,,,,2069895.0,ns,2
day07_part1,Parse_string_dynamically,,,,3244161.0,ns,3
day07_part1,Parse_string_dynamically,,,,4115889.0,ns,4
day07_part1,Parse_string_dynamically,,,,5483064.0,ns,5
day07_part1,Parse_string_dynamically,,,,6890094.0,ns,6
day07_part1,Parse_string_dynamically,,,,6800204.0,ns,7
day07_part1,Parse_string_dynamically,,,,8886075.0,ns,8
day07_part1,Parse_string_dynamically,,,,8570399.0,ns,9
day07_part1,Parse_string_dynamically,,,,9857139.0,ns,10
day07_part1,Parse_string_dynamically,,,,10430040.0,ns,11
day07_part1,Parse_string_dynamically,,,,11708312.0,ns,12
day07_part1,Parse_string_dynamically,,,,12816212.0,ns,13
day07_part1,Parse_string_dynamically,,,,12990299.0,ns,14
day07_part1,Parse_string_dynamically,,,,16779188.0,ns,15
day07_part1,Parse_string_dynamically,,,,17190973.0,ns,16
day07_part1,Parse_string_dynamically,,,,16835473.0,ns,17
day07_part1,Parse_string_dynamically,,,,17649256.0,ns,18
day07_part1,Parse_string_dynamically,,,,18808544.0,ns,19
day07_part1,Parse_string_dynamically,,,,19158767.0,ns,20
day07_part1,Parse_string_dynamically,,,,21653335.0,ns,21
day07_part1,Parse_string_dynamically,,,,21061490.0,ns,22
day07_part1,Parse_string_dynamically,,,,23085504.0,ns,23
day07_part1,Parse_string_dynamically,,,,25407878.0,ns,24
day07_part1,Parse_string_dynamically,,,,24704634.0,ns,25
day07_part1,Parse_string_dynamically,,,,24619500.0,ns,26
day07_part1,Parse_string_dynamically,,,,26437786.0,ns,27
day07_part1,Parse_string_dynamically,,,,28689214.0,ns,28
day07_part1,Parse_string_dynamically,,,,29388713.0,ns,29
day07_part1,Parse_string_dynamically,,,,31094136.0,ns,30
day07_part1,Parse_string_dynamically,,,,29681585.0,ns,31
day07_part1,Parse_string_dynamically,,,,33053819.0,ns,32
