group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day02_part1,Parse_string_dynamically,,,,1138821.0,ns,10
day02_part1,Parse_string_dynamically,,,,2552700.0,ns,20
day02_part1,Parse_string_dynamically,,,,3380931.0,ns,30
day02_part1,Parse_string_dynamically,,,,3974783.0,ns,40
day02_part1,Parse_string_dynamically,,,,5522347.0,ns,50
day02_part1,Parse_string_dynamically,,,,5867888.0,ns,60
day02_part1,Parse_string_dynamically,,,,6791818.0,ns,70
day02_part1,Parse_string_dynamically,,,,7920372.0,ns,80
day02_part1,Parse_string_dynamically,,,,8755537.0,ns,90
day02_part1,Parse_string_dynamically,,,,9282610.0,ns,100
day02_part1,Parse_string_dynamically,,,,10323024.0,ns,110
day02_part1,Parse_string_dynamically,,,,11012411.0,ns,120
day02_part1,Parse_string_dynamically,,,,11296397.0,ns,130
day02_part1,Parse_string_dynamically,,,,12630177.0,ns,140
day02_part1,Parse_string_dynamically,,,,13833432.0,ns,150
day02_part1,Parse_string_dynamically,,,,15966154.0,ns,160
day02_part1,Parse_string_dynamically,,,,16712643.0,ns,170
day02_part1,Parse_string_dynamically,,,,17382408.0,ns,180
day02_part1,Parse_string_dynamically,,,,18132815.0,ns,190
day02_part1,Parse_string_dynamically,,,,31966873.0,ns,200
day02_part1,Parse_string_dynamically,,,,20607400.0,ns,210
day02_part1,Parse_string_dynamically,,,,21591751.0,ns,220
day02_part1,Parse_string_dynamically,,,,22294135.0,ns,230
day02_part1,Parse_string_dynamically,,,,24126561.0,ns,240
day02_part1,Parse_string_dynamically,,,,23678069.0,ns,250
day02_part1,Parse_string_dynamically,,,,25874920.0,ns,260
day02_part1,Parse_string_dynamically,,,,26220722.0,ns,270
day02_part1,Parse_string_dynamically,,,,29580788.0,ns,280
day02_part1,Parse_string_dynamically,,,,28106867.0,ns,290
day02_part1,Parse_string_dynamically,,,,28269741.0,ns,300
day02_part1,Parse_string_dynamically,,,,29535595.0,ns,310
day02_part1,Parse_string_dynamically,,,,30962043.0,ns,320
day02_part1,Parse_string_dynamically,,,,31145261.0,ns,330
day02_part1,Parse_string_dynamically,,,,34292029.0,ns,340
day02_part1,Parse_string_dynamically,,,,35642436.0,ns,350
day02_part1,Parse_string_dynamically,,,,35767433.0,ns,360
day02_part1,Parse_string_dynamically,,,,36225554.0,ns,370
day02_part1,Parse_string_dynamically,,,,37353899.0,ns,380
day02_part1,Parse_string_dynamically,,,,36828877.0,ns,390
day02_part1,Parse_string_dynamically,,,,38489246.0,ns,400
day02_part1,Parse_string_dynamically,,,,40130107.0,ns,410
day02_part1,Parse_string_dynamically,,,,41527688.0,ns,420
day02_part1,Parse_string_dynamically,,,,42611054.0,ns,430
day02_part1,Parse_string_dynamically,,,,42518067.0,ns,440
day02_part1,Parse_string_dynamically,,,,41153795.0,ns,450
day02_part1,Parse_string_dynamically,,,,43916808.0,ns,460
day02_part1,Parse_string_dynamically,,,,45968076.0,ns,470
day02_part1,Parse_string_dynamically,,,,46803328.0,ns,480
day02_part1,Parse_string_dynamically,,,,59306029.0,ns,490
day02_part1,Parse_string_dynamically,,,,48953881.0,ns,500
day02_part1,Parse_string_dynamically,,,,49265617.0,ns,510
day02_part1,Parse_string_dynamically,,,,50733615.0,ns,520
day02_part1,Parse_string_dynamically,,,,52204905.0,ns,530
day02_part1,Parse_string_dynamically,,,,52098816.0,ns,540
day02_part1,Parse_string_dynamically,,,,54148853.0,ns,550
day02_part1,Parse_string_dynamically,,,,56024347.0,ns,560
day02_part1,Parse_string_dynamically,,,,54858439.0,ns,570
day02_part1,Parse_string_dynamically,,,,56461872.0,ns,580
day02_part1,Parse_string_dynamically,,,,60609042.0,ns,590
day02_part1,Parse_string_dynamically,,,,62086896.0,ns,600
day02_part1,Parse_string_dynamically,,,,60562318.0,ns,610
day02_part1,Parse_string_dynamically,,,,63596867.0,ns,620
day02_part1,Parse_string_dynamically,,,,62412094.0,ns,630
day02_part1,Parse_string_dynamically,,,,62727129.0,ns,640
day02_part1,Parse_string_dynamically,,,,67706333.0,ns,650
day02_part1,Parse_string_dynamically,,,,70839570.0,ns,660
day02_part1,Parse_string_dynamically,,,,68353356.0,ns,670
day02_part1,Parse_string_dynamically,,,,66230569.0,ns,680
day02_part1,Parse_string_dynamically,,,,67277665.0,ns,690
day02_part1,Parse_string_dynamically,,,,68737170.0,ns,700
day02_part1,Parse_string_dynamically,,,,67657408.0,ns,710
day02_part1,Parse_string_dynamically,,,,74015118.0,ns,720
day02_part1,Parse_string_dynamically,,,,70676108.0,ns,730
day02_part1,Parse_string_dynamically,,,,73615259.0,ns,740
day02_part1,Parse_string_dynamically,,,,73557901.0,ns,750
day02_part1,Parse_string_dynamically,,,,71804085.0,ns,760
day02_part1,Parse_string_dynamically,,,,76187341.0,ns,770
day02_part1,Parse_string_dynamically,,,,75984967.0,ns,780
day02_part1,Parse_string_dynamically,,,,76403246.0,ns,790
day02_part1,Parse_string_dynamically,,,,100059602.0,ns,800
day02_part1,Parse_string_dynamically,,,,80162166.0,ns,810
day02_part1,Parse_string_dynamically,,,,82058684.0,ns,820
day02_part1,Parse_string_dynamically,,,,81613455.0,ns,830
day02_part1,Parse_string_dynamically,,,,81483295.0,ns,840
day02_part1,Parse_string_dynamically,,,,82652880.0,ns,850
day02_part1,Parse_string_dynamically,,,,82112796.0,ns,860
day02_part1,Parse_string_dynamically,,,,89156444.0,ns,870
day02_part1,Parse_string_dynamically,,,,85935970.0,ns,880
day02_part1,Parse_string_dynamically,,,,87779676.0,ns,890
day02_part1,Parse_string_dynamically,,,,96079028.0,ns,900
day02_part1,Parse_string_dynamically,,,,87641048.0,ns,910
day02_part1,Parse_string_dynamically,,,,102783042.0,ns,920
day02_part1,Parse_string_dynamically,,,,91074006.0,ns,930
day02_part1,Parse_string_dynamically,,,,90950922.0,ns,940
day02_part1,Parse_string_dynamically,,,,97724667.0,ns,950
day02_part1,Parse_string_dynamically,,,,96929324.0,ns,960
day02_part1,Parse_string_dynamically,,,,97526672.0,ns,970
day02_part1,Parse_string_dynamically,,,,95302221.0,ns,980
day02_part1,Parse_string_dynamically,,,,95739077.0,ns,990
day02_part1,Parse_string_dynamically,,,,97571203.0,ns,1000
