group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day02_part2,Parse_string_dynamically,,,,1054148.0,ns,12
day02_part2,Parse_string_dynamically,,,,2311511.0,ns,24
day02_part2,Parse_string_dynamically,,,,3130633.0,ns,36
day02_part2,Parse_string_dynamically,,,,4144281.0,ns,48
day02_part2,Parse_string_dynamically,,,,5148651.0,ns,60
day02_part2,Parse_string_dynamically,,,,6085644.0,ns,72
day02_part2,Parse_string_dynamically,,,,7625265.0,ns,84
day02_part2,Parse_string_dynamically,,,,8306909.0,ns,96
day02_part2,Parse_string_dynamically,,,,9904838.0,ns,108
day02_part2,Parse_string_dynamically,,,,10087781.0,ns,120
day02_part2,Parse_string_dynamically,,,,12432340.0,ns,132
day02_part2,Parse_string_dynamically,,,,13081918.0,ns,144
day02_part2,Parse_string_dynamically,,,,13847248.0,ns,156
day02_part2,Parse_string_dynamically,,,,14599579.0,ns,168
day02_part2,Parse_string_dynamically,,,,16104340.0,ns,180
day02_part2,Parse_string_dynamically,,,,16453462.0,ns,192
day02_part2,Parse_string_dynamically,,,,20013386.0,ns,204
day02_part2,Parse_string_dynamically,,,,20034906.0,ns,216
day02_part2,Parse_string_dynamically,,,,20258259.0,ns,228
day02_part2,Parse_string_dynamically,,,,21066093.0,ns,240
day02_part2,Parse_string_dynamically,,,,20952736.0,ns,252
day02_part2,Parse_string_dynamically,,,,21233823.0,ns,264
day02_part2,Parse_string_dynamically,,,,24311174.0,ns,276
day02_part2,Parse_string_dynamically,,,,24812209.0,ns,288
day02_part2,Parse_string_dynamically,,,,27949734.0,ns,300
day02_part2,Parse_string_dynamically,,,,26507055.0,ns,312
day02_part2,Parse_string_dynamically,,,,27935642.0,ns,324
day02_part2,Parse_string_dynamically,,,,28736709.0,ns,336
day02_part2,Parse_string_dynamically,,,,28606997.0,ns,348
day02_part2,Parse_string_dynamically,,,,31883252.0,ns,360
day02_part2,Parse_string_dynamically,,,,33363129.0,ns,372
day02_part2,Parse_string_dynamically,,,,33240031.0,ns,384
day02_part2,Parse_string_dynamically,,,,44335407.0,ns,396
day02_part2,Parse_string_dynamically,,,,36195458.0,ns,408
day02_part2,Parse_string_dynamically,,,,39210438.0,ns,420
day02_part2,Parse_string_dynamically,,,,38217723.0,ns,432
day02_part2,Parse_string_dynamically,,,,39643523.0,ns,444
day02_part2,Parse_string_dynamically,,,,40400162.0,ns,456
day02_part2,Parse_string_dynamically,,,,40522368.0,ns,468
day02_part2,Parse_string_dynamically,,,,42364368.0,ns,480
day02_part2,Parse_string_dynamically,,,,43750924.0,ns,492
day02_part2,Parse_string_dynamically,,,,44316947.0,ns,504
day02_part2,Parse_string_dynamically,,,,44378663.0,ns,516
day02_part2,Parse_string_dynamically,,,,44934079.0,ns,528
day02_part2,Parse_string_dynamically,,,,46635814.0,ns,540
day02_part2,Parse_string_dynamically,,,,46417831.0,ns,552
day02_part2,Parse_string_dynamically,,,,55058763.0,ns,564
