group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day02_part2,Parse_string_dynamically,,,,1094666.0,ns,6
day02_part2,Parse_string_dynamically,,,,2643823.0,ns,12
day02_part2,Parse_string_dynamically,,,,3402599.0,ns,18
day02_part2,Parse_string_dynamically,,,,4638680.0,ns,24
day02_part2,Parse_string_dynamically,,,,5838976.0,ns,30
day02_part2,Parse_string_dynamically,,,,7257048.0,ns,36
day02_part2,Parse_string_dynamically,,,,7993669.0,ns,42
day02_part2,Parse_string_dynamically,,,,9210431.0,ns,48
day02_part2,Parse_string_dynamically,,,,10372544.0,ns,54
day02_part2,Parse_string_dynamically,,,,11158850.0,ns,60
day02_part2,Parse_string_dynamically,,,,11896053.0,ns,66
day02_part2,Parse_string_dynamically,,,,13080250.0,ns,72
day02_part2,Parse_string_dynamically,,,,14293819.0,ns,78
day02_part2,Parse_string_dynamically,,,,15308679.0,ns,84
day02_part2,Parse_string_dynamically,,,,16140650.0,ns,90
day02_part2,Parse_string_dynamically,,,,18505856.0,ns,96
day02_part2,Parse_string_dynamically,,,,18966855.0,ns,102
day02_part2,Parse_string_dynamically,,,,19476100.0,ns,108
day02_part2,Parse_string_dynamically,,,,20411461.0,ns,114
day02_part2,Parse_string_dynamically,,,,20993041.0,ns,120
day02_part2,Parse_string_dynamically,,,,23158546.0,ns,126
day02_part2,Parse_string_dynamically,,,,24400390.0,ns,132
day02_part2,Parse_string_dynamically,,,,28641306.0,ns,138
day02_part2,Parse_string_dynamically,,,,27834435.0,ns,144
day02_part2,Parse_string_dynamically,,,,30217949.0,ns,150
day02_part2,Parse_string_dynamically,,,,29785108.0,ns,156
day02_part2,Parse_string_dynamically,,,,30266004.0,ns,162
day02_part2,Parse_string_dynamically,,,,34326133.0,ns,168
day02_part2,Parse_string_dynamically,,,,36041497.0,ns,174
day02_part2,Parse_string_dynamically,,,,40834137.0,ns,180
day02_part2,Parse_string_dynamically,,,,36390795.0,ns,186
day02_part2,Parse_string_dynamically,,,,36174660.0,ns,192
day02_part2,Parse_string_dynamically,,,,37487594.0,ns,198
day02_part2,Parse_string_dynamically,,,,39500400.0,ns,204
day02_part2,Parse_string_dynamically,,,,41467665.0,ns,210
day02_part2,Parse_string_dynamically,,,,41957696.0,ns,216
day02_part2,Parse_string_dynamically,,,,44887251.0,ns,222
day02_part2,Parse_string_dynamically,,,,41998212.0,ns,228
day02_part2,Parse_string_dynamically,,,,47181181.0,ns,234
day02_part2,Parse_string_dynamically,,,,44450276.0,ns,240
day02_part2,Parse_string_dynamically,,,,44911332.0,ns,246
day02_part2,Parse_string_dynamically,,,,45949173.0,ns,252
day02_part2,Parse_string_dynamically,,,,48247306.0,ns,258
