group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day06_part2,Parse_string_dynamically,,,,1715638.0,ns,1
day06_part2,Parse_string_dynamically,,,,2988740.0,ns,2
day06_part2,Parse_string_dynamically,,,,5212271.0,ns,3
day06_part2,Parse_string_dynamically,,,,6079127.0,ns,4
day06_part2,Parse_string_dynamically,,,,7348299.0,ns,5
day06_part2,Parse_string_dynamically,,,,8792339.0,ns,6
day06_part2,Parse_string_dynamically,,,,10746692.0,ns,7
day06_part2,Parse_string_dynamically,,,,11341823.0,ns,8
day06_part2,Parse_string_dynamically,,,,13356944.0,ns,9
day06_part2,Parse_string_dynamically,,,,14193886.0,ns,10
day06_part2,Parse_string_dynamically,,,,15437214.0,ns,11
day06_part2,Parse_string_dynamically,,,,17658847.0,ns,12
day06_part2,Parse_string_dynamically,,,,23638549.0,ns,13
day06_part2,Parse_string_dynamically,,,,21702425.0,ns,14
day06_part2,Parse_string_dynamically,,,,22443843.0,ns,15
day06_part2,Parse_string_dynamically,,,,24458897.0,ns,16
day06_part2,Parse_string_dynamically,,,,25158539.0,ns,17
day06_part2,Parse_string_dynamically,,,,26918908.0,ns,18
day06_part2,Parse_string_dynamically,,,,27394363.0,ns,19
day06_part2,Parse_string_dynamically,,,,29625927.0,ns,20
day06_part2,Parse_string_dynamically,,,,29874679.0,ns,21
day06_part2,Parse_string_dynamically,,,,31273854.0,ns,22
day06_part2,Parse_string_dynamically,,,,32446737.0,ns,23
day06_part2,Parse_string_dynamically,,,,50299496.0,ns,24
day06_part2,Parse_string_dynamically,,,,37968081.0,ns,25
day06_part2,Parse_string_dynamically,,,,37272879.0,ns,26
day06_part2,Parse_string_dynamically,,,,38740696.0,ns,27
day06_part2,Parse_string_dynamically,,,,38568795.0,ns,28
day06_part2,Parse_string_dynamically,,,,40265167.0,ns,29
day06_part2,Parse_string_dynamically,,,,42171905.0,ns,30
day06_part2,Parse_string_dynamically,,,,44427464.0,ns,31
day06_part2,Parse_string_dynamically,,,,70006773.0,ns,32
day06_part2,Parse_string_dynamically,,,,49835378.0,ns,33
day06_part2,Parse_string_dynamically,,,,50158058.0,ns,34
day06_part2,Parse_string_dynamically,,,,50841777.0,ns,35
day06_part2,Parse_string_dynamically,,,,51248027.0,ns,36
day06_part2,Parse_string_dynamically,,,,54785453.0,ns,37
day06_part2,Parse_string_dynamically,,,,54340163.0,ns,38
day06_part2,Parse_string_dynamically,,,,54531225.0,ns,39
day06_part2,Parse_string_dynamically,,,,57394589.0,ns,40
day06_part2,Parse_string_dynamically,,,,58476862.0,ns,41
day06_part2,Parse_string_dynamically,,,,59062838.0,ns,42
day06_part2,Parse_string_dynamically,,,,59383099.0,ns,43
day06_part2,Parse_string_dynamically,,,,82059416.0,ns,44
day06_part2,Parse_string_dynamically,,,,64469117.0,ns,45
day06_part2,Parse_string_dynamically,,,,63581882.0,ns,46
day06_part2,Parse_string_dynamically,,,,65003885.0,ns,47
day06_part2,Parse_string_dynamically,,,,67510169.0,ns,48
day06_part2,Parse_string_dynamically,,,,67747628.0,ns,49
day06_part2,Parse_string_dynamically,,,,72905461.0,ns,50
day06_part2,Parse_string_dynamically,,,,70992101.0,ns,51
day06_part2,Parse_string_dynamically,,,,73998976.0,ns,52
day06_part2,Parse_string_dynamically,,,,79725663.0,ns,53
day06_part2,Parse_string_dynamically,,,,78367866.0,ns,54
day06_part2,Parse_string_dynamically,,,,76148148.0,ns,55
day06_part2,Parse_string_dynamically,,,,78255403.0,ns,56
