group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day09_part2,Parse_string_dynamically,,,,111170875.0,ns,3
day09_part2,Parse_string_dynamically,,,,94436390.0,ns,3
day09_part2,Parse_string_dynamically,,,,66347938.0,ns,3
day09_part2,Parse_string_dynamically,,,,67286325.0,ns,3
day09_part2,Parse_string_dynamically,,,,52166307.0,ns,3
day09_part2,Parse_string_dynamically,,,,57529600.0,ns,3
day09_part2,Parse_string_dynamically,,,,63128480.0,ns,3
day09_part2,Parse_string_dynamically,,,,82565584.0,ns,3
day09_part2,Parse_string_dynamically,,,,58027905.0,ns,3
day09_part2,Parse_string_dynamically,,,,59166596.0,ns,3
day09_part2,Parse_string_dynamically,,,,58677702.0,ns,3
day09_part2,Parse_string_dynamically,,,,53314261.0,ns,3
day09_part2,Parse_string_dynamically,,,,54171358.0,ns,3
day09_part2,Parse_string_dynamically,,,,52017539.0,ns,3
day09_part2,Parse_string_dynamically,,,,56588970.0,ns,3
day09_part2,Parse_string_dynamically,,,,52554605.0,ns,3
day09_part2,Parse_string_dynamically,,,,53609070.0,ns,3
day09_part2,Parse_string_dynamically,,,,52817652.0,ns,3
day09_part2,Parse_string_dynamically,,,,54943441.0,ns,3
day09_part2,Parse_string_dynamically,,,,51828008.0,ns,3
day09_part2,Parse_string_dynamically,,,,54376923.0,ns,3
day09_part2,Parse_string_dynamically,,,,51167837.0,ns,3
day09_part2,Parse_string_dynamically,,,,53768085.0,ns,3
day09_part2,Parse_string_dynamically,,,,54776662.0,ns,3
day09_part2,Parse_string_dynamically,,,,62954884.0,ns,3
day09_part2,Parse_string_dynamically,,,,55240938.0,ns,3
day09_part2,Parse_string_dynamically,,,,54472284.0,ns,3
day09_part2,Parse_string_dynamically,,,,51831217.0,ns,3
day09_part2,Parse_string_dynamically,,,,68941808.0,ns,3
day09_part2,Parse_string_dynamically,,,,54535102.0,ns,3
day09_part2,Parse_string_dynamically,,,,54485465.0,ns,3
day09_part2,Parse_string_dynamically,,,,54094176.0,ns,3
day09_part2,Parse_string_dynamically,,,,54570629.0,ns,3
day09_part2,Parse_string_dynamically,,,,52218114.0,ns,3
day09_part2,Parse_string_dynamically,,,,52680419.0,ns,3
day09_part2,Parse_string_dynamically,,,,52178754.0,ns,3
day09_part2,Parse_string_dynamically,,,,52565550.0,ns,3
day09_part2,Parse_string_dynamically,,,,52242734.0,ns,3
day09_part2,Parse_string_dynamically,,,,55190699.0,ns,3
day09_part2,Parse_string_dynamically,,,,54809636.0,ns,3
day09_part2,Parse_string_dynamically,,,,55310786.0,ns,3
day09_part2,Parse_string_dynamically,,,,51818762.0,ns,3
day09_part2,Parse_string_dynamically,,,,52742985.0,ns,3
day09_part2,Parse_string_dynamically,,,,69963136.0,ns,3
day09_part2,Parse_string_dynamically,,,,53339894.0,ns,3
day09_part2,Parse_string_dynamically,,,,56052861.0,ns,3
day09_part2,Parse_string_dynamically,,,,52275085.0,ns,3
day09_part2,Parse_string_dynamically,,,,54970259.0,ns,3
day09_part2,Parse_string_dynamically,,,,52080509.0,ns,3
day09_part2,Parse_string_dynamically,,,,51284775.0,ns,3
day09_part2,Parse_string_dynamically,,,,52236959.0,ns,3
day09_part2,Parse_string_dynamically,,,,55146118.0,ns,3
day09_part2,Parse_string_dynamically,,,,52046346.0,ns,3
day09_part2,Parse_string_dynamically,,,,51848279.0,ns,3
day09_part2,Parse_string_dynamically,,,,53164705.0,ns,3
day09_part2,Parse_string_dynamically,,,,51699268.0,ns,3
day09_part2,Parse_string_dynamically,,,,54861485.0,ns,3
day09_part2,Parse_string_dynamically,,,,54054209.0,ns,3
day09_part2,Parse_string_dynamically,,,,51268282.0,ns,3
day09_part2,Parse_string_dynamically,,,,51636498.0,ns,3
day09_part2,Parse_string_dynamically,,,,51899329.0,ns,3
day09_part2,Parse_string_dynamically,,,,64651107.0,ns,3
day09_part2,Parse_string_dynamically,,,,51925468.0,ns,3
day09_part2,Parse_string_dynamically,,,,55853158.0,ns,3
