group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day07_part2,Parse_string_dynamically,,,,1308093.0,ns,2
day07_part2,Parse_string_dynamically,,,,2686292.0,ns,4
day07_part2,Parse_string_dynamically,,,,4489725.0,ns,6
day07_part2,Parse_string_dynamically,,,,6244324.0,ns,8
day07_part2,Parse_string_dynamically,,,,6440044.0,ns,10
day07_part2,Parse_string_dynamically,,,,7747637.0,ns,12
day07_part2,Parse_string_dynamically,,,,9327139.0,ns,14
day07_part2,Parse_string_dynamically,,,,10757415.0,ns,16
day07_part2,Parse_string_dynamically,,,,11530037.0,ns,18
day07_part2,Parse_string_dynamically,,,,13725077.0,ns,20
day07_part2,Parse_string_dynamically,,,,14754621.0,ns,22
day07_part2,Parse_string_dynamically,,,,15766358.0,ns,24
day07_part2,Parse_string_dynamically,,,,17042549.0,ns,26
day07_part2,Parse_string_dynamically,,,,18285305.0,ns,28
day07_part2,Parse_string_dynamically,,,,19723012.0,ns,30
day07_part2,Parse_string_dynamically,,,,20949558.0,ns,32
day07_part2,Parse_string_dynamically,,,,22836776.0,ns,34
day07_part2,Parse_string_dynamically,,,,26877296.0,ns,36
day07_part2,Parse_string_dynamically,,,,25463064.0,ns,38
day07_part2,Parse_string_dynamically,,,,26815662.0,ns,40
day07_part2,Parse_string_dynamically,,,,28444263.0,ns,42
day07_part2,Parse_string_dynamically,,,,29061564.0,ns,44
day07_part2,Parse_string_dynamically,,,,31635002.0,ns,46
day07_part2,Parse_string_dynamically,,,,31695149.0,ns,48
day07_part2,Parse_string_dynamically,,,,33415994.0,ns,50
day07_part2,Parse_string_dynamically,,,,35334827.0,ns,52
day07_part2,Parse_string_dynamically,,,,37158374.0,ns,54
day07_part2,Parse_string_dynamically,,,,39224330.0,ns,56
day07_part2,Parse_string_dynamically,,,,45371463.0,ns,58
day07_part2,Parse_string_dynamically,,,,55515067.0,ns,60
day07_part2,Parse_string_dynamically,,,,42831390.0,ns,62
day07_part2,Parse_string_dynamically,,,,44225809.0,ns,64
day07_part2,Parse_string_dynamically,,,,46799235.0,ns,66
day07_part2,Parse_string_dynamically,,,,44787382.0,ns,68
day07_part2,Parse_string_dynamically,,,,47937966.0,ns,70
day07_part2,Parse_string_dynamically,,,,49867132.0,ns,72
day07_part2,Parse_string_dynamically,,,,49411084.0,ns,74
day07_part2,Parse_string_dynamically,,,,50119172.0,ns,76
day07_part2,Parse_string_dynamically,,,,51651857.0,ns,78
day07_part2,Parse_string_dynamically,,,,56383669.0,ns,80
day07_part2,Parse_string_dynamically,,,,56503500.0,ns,82
day07_part2,Parse_string_dynamically,,,,56059235.0,ns,84
day07_part2,Parse_string_dynamically,,,,57322880.0,ns,86
day07_part2,Parse_string_dynamically,,,,60074947.0,ns,88
day07_part2,Parse_string_dynamically,,,,59791119.0,ns,90
day07_part2,Parse_string_dynamically,,,,61558255.0,ns,92
day07_part2,Parse_string_dynamically,,,,64859940.0,ns,94
day07_part2,Parse_string_dynamically,,,,108336307.0,ns,96
day07_part2,Parse_string_dynamically,,,,74230025.0,ns,98
day07_part2,Parse_string_dynamically,,,,72304156.0,ns,100
day07_part2,Parse_string_dynamically,,,,72672574.0,ns,102
day07_part2,Parse_string_dynamically,,,,79019440.0,ns,104
day07_part2,Parse_string_dynamically,,,,70577836.0,ns,106
day07_part2,Parse_string_dynamically,,,,76312682.0,ns,108
day07_part2,Parse_string_dynamically,,,,73343754.0,ns,110
day07_part2,Parse_string_dynamically,,,,77300553.0,ns,112
day07_part2,Parse_string_dynamically,,,,76015319.0,ns,114
day07_part2,Parse_string_dynamically,,,,81337319.0,ns,116
day07_part2,Parse_string_dynamically,,,,80283801.0,ns,118
day07_part2,Parse_string_dynamically,,,,79465937.0,ns,120
day07_part2,Parse_string_dynamically,,,,98436088.0,ns,122
day07_part2,Parse_string_dynamically,,,,81982710.0,ns,124
day07_part2,Parse_string_dynamically,,,,83629373.0,ns,126
day07_part2,Parse_string_dynamically,,,,84621979.0,ns,128
day07_part2,Parse_string_dynamically,,,,84995394.0,ns,130
day07_part2,Parse_string_dynamically,,,,87154427.0,ns,132
day07_part2,Parse_string_dynamically,,,,89120194.0,ns,134
day07_part2,Parse_string_dynamically,,,,90998937.0,ns,136
day07_part2,Parse_string_dynamically,,,,91125158.0,ns,138
day07_part2,Parse_string_dynamically,,,,92186894.0,ns,140
day07_part2,Parse_string_dynamically,,,,92929824.0,ns,142
day07_part2,Parse_string_dynamically,,,,111594394.0,ns,144
day07_part2,Parse_string_dynamically,,,,97956270.0,ns,146
day07_part2,Parse_string_dynamically,,,,97359275.0,ns,148
day07_part2,Parse_string_dynamically,,,,100576443.0,ns,150
day07_part2,Parse_string_dynamically,,,,100097884.0,ns,152
day07_part2,Parse_string_dynamically,,,,101680470.0,ns,154
day07_part2,Parse_string_dynamically,,,,107197048.0,ns,156
day07_part2,Parse_string_dynamically,,,,107037139.0,ns,158
day07_part2,Parse_string_dynamically,,,,106092303.0,ns,160
day07_part2,Parse_string_dynamically,,,,113042947.0,ns,162
day07_part2,Parse_string_dynamically,,,,120235452.0,ns,164
day07_part2,Parse_string_dynamically,,,,110123119.0,ns,166
day07_part2,Parse_string_dynamically,,,,110534288.0,ns,168
day07_part2,Parse_string_dynamically,,,,115825456.0,ns,170
day07_part2,Parse_string_dynamically,,,,118514417.0,ns,172
day07_part2,Parse_string_dynamically,,,,115153791.0,ns,174
day07_part2,Parse_string_dynamically,,,,116431232.0,ns,176
day07_part2,Parse_string_dynamically,,,,125285936.0,ns,178
day07_part2,Parse_string_dynamically,,,,138154701.0,ns,180
day07_part2,Parse_string_dynamically,,,,120322864.0,ns,182
day07_part2,Parse_string_dynamically,,,,123766929.0,ns,184
day07_part2,Parse_string_dynamically,,,,139031420.0,ns,186
day07_part2,Parse_string_dynamically,,,,132682217.0,ns,188
day07_part2,Parse_string_dynamically,,,,130206705.0,ns,190
day07_part2,Parse_string_dynamically,,,,129067815.0,ns,192
day07_part2,Parse_string_dynamically,,,,128350534.0,ns,194
day07_part2,Parse_string_dynamically,,,,148613461.0,ns,196
day07_part2,Parse_string_dynamically,,,,130554165.0,ns,198
day07_part2,Parse_string_dynamically,,,,132812669.0,ns,200
