group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day05_part1,Parse_string_dynamically,,,,920896.0,ns,14
day05_part1,Parse_string_dynamically,,,,2038008.0,ns,28
day05_part1,Parse_string_dynamically,,,,2893974.0,ns,42
day05_part1,Parse_string_dynamically,,,,3714099.0,ns,56
day05_part1,Parse_string_dynamically,,,,4814573.0,ns,70
day05_part1,Parse_string_dynamically,,,,6063969.0,ns,84
day05_part1,Parse_string_dynamically,,,,6576932.0,ns,98
day05_part1,Parse_string_dynamically,,,,8838228.0,ns,112
day05_part1,Parse_string_dynamically,,,,8413521.0,ns,126
day05_part1,Parse_string_dynamically,,,,9445127.0,ns,140
day05_part1,Parse_string_dynamically,,,,10505447.0,ns,154
day05_part1,Parse_string_dynamically,,,,11635289.0,ns,168
day05_part1,Parse_string_dynamically,,,,12438613.0,ns,182
day05_part1,Parse_string_dynamically,,,,13751727.0,ns,196
day05_part1,Parse_string_dynamically,,,,14090204.0,ns,210
day05_part1,Parse_string_dynamically,,,,16385525.0,ns,224
day05_part1,Parse_string_dynamically,,,,17283149.0,ns,238
day05_part1,Parse_string_dynamically,,,,16819144.0,ns,252
day05_part1,Parse_string_dynamically,,,,18096048.0,ns,266
day05_part1,Parse_string_dynamically,,,,18992260.0,ns,280
day05_part1,Parse_string_dynamically,,,,20480609.0,ns,294
day05_part1,Parse_string_dynamically,,,,20481197.0,ns,308
day05_part1,Parse_string_dynamically,,,,21596068.0,ns,322
day05_part1,Parse_string_dynamically,,,,22524015.0,ns,336
day05_part1,Parse_string_dynamically,,,,23119416.0,ns,350
day05_part1,Parse_string_dynamically,,,,24881117.0,ns,364
day05_part1,Parse_string_dynamically,,,,25563447.0,ns,378
day05_part1,Parse_string_dynamically,,,,26306296.0,ns,392
day05_part1,Parse_string_dynamically,,,,27514011.0,ns,406
day05_part1,Parse_string_dynamically,,,,28360080.0,ns,420
day05_part1,Parse_string_dynamically,,,,29290639.0,ns,434
day05_part1,Parse_string_dynamically,,,,29232541.0,ns,448
day05_part1,Parse_string_dynamically,,,,30310104.0,ns,462
day05_part1,Parse_string_dynamically,,,,31131159.0,ns,476
day05_part1,Parse_string_dynamically,,,,35180535.0,ns,490
day05_part1,Parse_string_dynamically,,,,42944545.0,ns,504
day05_part1,Parse_string_dynamically,,,,34785229.0,ns,518
day05_part1,Parse_string_dynamically,,,,35830877.0,ns,532
day05_part1,Parse_string_dynamically,,,,35874917.0,ns,546
day05_part1,Parse_string_dynamically,,,,35839224.0,ns,560
day05_part1,Parse_string_dynamically,,,,37407410.0,ns,574
day05_part1,Parse_string_dynamically,,,,37617300.0,ns,588
day05_part1,Parse_string_dynamically,,,,39088400.0,ns,602
day05_part1,Parse_string_dynamically,,,,39953518.0,ns,616
day05_part1,Parse_string_dynamically,,,,41525205.0,ns,630
day05_part1,Parse_string_dynamically,,,,41627366.0,ns,644
day05_part1,Parse_string_dynamically,,,,42945161.0,ns,658
day05_part1,Parse_string_dynamically,,,,43055037.0,ns,672
day05_part1,Parse_string_dynamically,,,,44726054.0,ns,686
day05_part1,Parse_string_dynamically,,,,46594166.0,ns,700
day05_part1,Parse_string_dynamically,,,,46756563.0,ns,714
day05_part1,Parse_string_dynamically,,,,47964660.0,ns,728
day05_part1,Parse_string_dynamically,,,,47475567.0,ns,742
day05_part1,Parse_string_dynamically,,,,48354330.0,ns,756
day05_part1,Parse_string_dynamically,,,,53987975.0,ns,770
day05_part1,Parse_string_dynamically,,,,51656432.0,ns,784
day05_part1,Parse_string_dynamically,,,,57297502.0,ns,798
day05_part1,Parse_string_dynamically,,,,62962299.0,ns,812
day05_part1,Parse_string_dynamically,,,,66438851.0,ns,826
day05_part1,Parse_string_dynamically,,,,59301357.0,ns,840
day05_part1,Parse_string_dynamically,,,,56738241.0,ns,854
day05_part1,Parse_string_dynamically,,,,56211709.0,ns,868
day05_part1,Parse_string_dynamically,,,,57073079.0,ns,882
day05_part1,Parse_string_dynamically,,,,58077557.0,ns,896
day05_part1,Parse_string_dynamically,,,,59116771.0,ns,910
day05_part1,Parse_string_dynamically,,,,60738028.0,ns,924
day05_part1,Parse_string_dynamically,,,,62240554.0,ns,938
day05_part1,Parse_string_dynamically,,,,66064134.0,ns,952
day05_part1,Parse_string_dynamically,,,,63585990.0,ns,966
day05_part1,Parse_string_dynamically,,,,63830317.0,ns,980
day05_part1,Parse_string_dynamically,,,,64784681.0,ns,994
day05_part1,Parse_string_dynamically,,,,70198028.0,ns,1008
day05_part1,Parse_string_dynamically,,,,69170648.0,ns,1022
day05_part1,Parse_string_dynamically,,,,98957661.0,ns,1036
day05_part1,Parse_string_dynamically,,,,109712140.0,ns,1050
day05_part1,Parse_string_dynamically,,,,74664955.0,ns,1064
day05_part1,Parse_string_dynamically,,,,74465368.0,ns,1078
day05_part1,Parse_string_dynamically,,,,72903724.0,ns,1092
day05_part1,Parse_string_dynamically,,,,72941978.0,ns,1106
day05_part1,Parse_string_dynamically,,,,72798369.0,ns,1120
day05_part1,Parse_string_dynamically,,,,81241274.0,ns,1134
day05_part1,Parse_string_dynamically,,,,82473063.0,ns,1148
day05_part1,Parse_string_dynamically,,,,79945599.0,ns,1162
day05_part1,Parse_string_dynamically,,,,79938279.0,ns,1176
day05_part1,Parse_string_dynamically,,,,76497319.0,ns,1190
day05_part1,Parse_string_dynamically,,,,89192228.0,ns,1204
day05_part1,Parse_string_dynamically,,,,86358221.0,ns,1218
day05_part1,Parse_string_dynamically,,,,82277818.0,ns,1232
day05_part1,Parse_string_dynamically,,,,76909282.0,ns,1246
day05_part1,Parse_string_dynamically,,,,77699310.0,ns,1260
day05_part1,Parse_string_dynamically,,,,80767953.0,ns,1274
day05_part1,Parse_string_dynamically,,,,81269910.0,ns,1288
day05_part1,Parse_string_dynamically,,,,89045265.0,ns,1302
day05_part1,Parse_string_dynamically,,,,91105421.0,ns,1316
day05_part1,Parse_string_dynamically,,,,110751334.0,ns,1330
day05_part1,Parse_string_dynamically,,,,119349072.0,ns,1344
day05_part1,Parse_string_dynamically,,,,109324655.0,ns,1358
day05_part1,Parse_string_dynamically,,,,102315904.0,ns,1372
day05_part1,Parse_string_dynamically,,,,97144751.0,ns,1386
day05_part1,Parse_string_dynamically,,,,101678406.0,ns,1400
