group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day09_part2,Parse_string_dynamically,,,,50796667.0,ns,24
day09_part2,Parse_string_dynamically,,,,48963449.0,ns,24
day09_part2,Parse_string_dynamically,,,,50542930.0,ns,24
day09_part2,Parse_string_dynamically,,,,48351831.0,ns,24
day09_part2,Parse_string_dynamically,,,,51873926.0,ns,24
day09_part2,Parse_string_dynamically,,,,48352885.0,ns,24
day09_part2,Parse_string_dynamically,,,,48468865.0,ns,24
day09_part2,Parse_string_dynamically,,,,49424606.0,ns,24
day09_part2,Parse_string_dynamically,,,,49342949.0,ns,24
day09_part2,Parse_string_dynamically,,,,49298253.0,ns,24
day09_part2,Parse_string_dynamically,,,,48280668.0,ns,24
day09_part2,Parse_string_dynamically,,,,48816864.0,ns,24
day09_part2,Parse_string_dynamically,,,,49399475.0,ns,24
day09_part2,Parse_string_dynamically,,,,48799564.0,ns,24
day09_part2,Parse_string_dynamically,,,,47535807.0,ns,24
day09_part2,Parse_string_dynamically,,,,48485775.0,ns,24
day09_part2,Parse_string_dynamically,,,,49271282.0,ns,24
day09_part2,Parse_string_dynamically,,,,48260646.0,ns,24
day09_part2,Parse_string_dynamically,,,,48590888.0,ns,24
day09_part2,Parse_string_dynamically,,,,67590392.0,ns,24
day09_part2,Parse_string_dynamically,,,,49427497.0,ns,24
day09_part2,Parse_string_dynamically,,,,51731485.0,ns,24
day09_part2,Parse_string_dynamically,,,,50327572.0,ns,24
day09_part2,Parse_string_dynamically,,,,48870411.0,ns,24
day09_part2,Parse_string_dynamically,,,,49563811.0,ns,24
day09_part2,Parse_string_dynamically,,,,48286050.0,ns,24
day09_part2,Parse_string_dynamically,,,,49807176.0,ns,24
day09_part2,Parse_string_dynamically,,,,48387135.0,ns,24
day09_part2,Parse_string_dynamically,,,,50252636.0,ns,24
day09_part2,Parse_string_dynamically,,,,48667762.0,ns,24
day09_part2,Parse_string_dynamically,,,,48453381.0,ns,24
day09_part2,Parse_string_dynamically,,,,48495637.0,ns,24
day09_part2,Parse_string_dynamically,,,,49083555.0,ns,24
day09_part2,Parse_string_dynamically,,,,47128077.0,ns,24
day09_part2,Parse_string_dynamically,,,,48594420.0,ns,24
day09_part2,Parse_string_dynamically,,,,51951495.0,ns,24
day09_part2,Parse_string_dynamically,,,,49210673.0,ns,24
day09_part2,Parse_string_dynamically,,,,49539382.0,ns,24
day09_part2,Parse_string_dynamically,,,,48589625.0,ns,24
day09_part2,Parse_string_dynamically,,,,66824778.0,ns,24
day09_part2,Parse_string_dynamically,,,,50420551.0,ns,24
day09_part2,Parse_string_dynamically,,,,50898238.0,ns,24
day09_part2,Parse_string_dynamically,,,,51420949.0,ns,24
day09_part2,Parse_string_dynamically,,,,48258378.0,ns,24
day09_part2,Parse_string_dynamically,,,,50621996.0,ns,24
day09_part2,Parse_string_dynamically,,,,48518521.0,ns,24
day09_part2,Parse_string_dynamically,,,,48916709.0,ns,24
day09_part2,Parse_string_dynamically,,,,48207469.0,ns,24
day09_part2,Parse_string_dynamically,,,,50478400.0,ns,24
day09_part2,Parse_string_dynamically,,,,49144875.0,ns,24
day09_part2,Parse_string_dynamically,,,,47973501.0,ns,24
day09_part2,Parse_string_dynamically,,,,49061072.0,ns,24
day09_part2,Parse_string_dynamically,,,,48886621.0,ns,24
day09_part2,Parse_string_dynamically,,,,48327874.0,ns,24
day09_part2,Parse_string_dynamically,,,,47794534.0,ns,24
day09_part2,Parse_string_dynamically,,,,48484028.0,ns,24
day09_part2,Parse_string_dynamically,,,,48047171.0,ns,24
day09_part2,Parse_string_dynamically,,,,48372924.0,ns,24
day09_part2,Parse_string_dynamically,,,,48187903.0,ns,24
day09_part2,Parse_string_dynamically,,,,62301349.0,ns,24
day09_part2,Parse_string_dynamically,,,,49115104.0,ns,24
day09_part2,Parse_string_dynamically,,,,49894123.0,ns,24
day09_part2,Parse_string_dynamically,,,,51312779.0,ns,24
day09_part2,Parse_string_dynamically,,,,48274916.0,ns,24
day09_part2,Parse_string_dynamically,,,,48071728.0,ns,24
day09_part2,Parse_string_dynamically,,,,48171221.0,ns,24
day09_part2,Parse_string_dynamically,,,,48910586.0,ns,24
day09_part2,Parse_string_dynamically,,,,49915687.0,ns,24
day09_part2,Parse_string_dynamically,,,,50564791.0,ns,24
day09_part2,Parse_string_dynamically,,,,49239905.0,ns,24
