group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day06_part1,Parse_string_dynamically,,,,68867903.0,ns,110
day06_part1,Parse_string_dynamically,,,,88994187.0,ns,112
day06_part1,Parse_string_dynamically,,,,69982517.0,ns,114
day06_part1,Parse_string_dynamically,,,,66773609.0,ns,116
day06_part1,Parse_string_dynamically,,,,69351742.0,ns,118
day06_part1,Parse_string_dynamically,,,,70247800.0,ns,120
day06_part1,Parse_string_dynamically,,,,74843981.0,ns,122
day06_part1,Parse_string_dynamically,,,,75722191.0,ns,124
day06_part1,Parse_string_dynamically,,,,75619926.0,ns,126
day06_part1,Parse_string_dynamically,,,,80279948.0,ns,128
day06_part1,Parse_string_dynamically,,,,82416174.0,ns,130
day06_part1,Parse_string_dynamically,,,,81361972.0,ns,132
day06_part1,Parse_string_dynamically,,,,84083163.0,ns,134
day06_part1,Parse_string_dynamically,,,,79673828.0,ns,136
day06_part1,Parse_string_dynamically,,,,99249431.0,ns,138
day06_part1,Parse_string_dynamically,,,,84110251.0,ns,140
day06_part1,Parse_string_dynamically,,,,82238215.0,ns,142
day06_part1,Parse_string_dynamically,,,,85000464.0,ns,144
day06_part1,Parse_string_dynamically,,,,87918872.0,ns,146
day06_part1,Parse_string_dynamically,,,,95424840.0,ns,148
day06_part1,Parse_string_dynamically,,,,88866762.0,ns,150
day06_part1,Parse_string_dynamically,,,,93671274.0,ns,152
day06_part1,Parse_string_dynamically,,,,92073616.0,ns,154
day06_part1,Parse_string_dynamically,,,,93589811.0,ns,156
day06_part1,Parse_string_dynamically,,,,97051202.0,ns,158
day06_part1,Parse_string_dynamically,,,,118768378.0,ns,160
day06_part1,Parse_string_dynamically,,,,95054681.0,ns,162
day06_part1,Parse_string_dynamically,,,,95867690.0,ns,164
day06_part1,Parse_string_dynamically,,,,98433392.0,ns,166
day06_part1,Parse_string_dynamically,,,,103983943.0,ns,168
day06_part1,Parse_string_dynamically,,,,106413135.0,ns,170
day06_part1,Parse_string_dynamically,,,,107471058.0,ns,172
day06_part1,Parse_string_dynamically,,,,104000874.0,ns,174
day06_part1,Parse_string_dynamically,,,,106412994.0,ns,176
day06_part1,Parse_string_dynamically,,,,109612551.0,ns,178
day06_part1,Parse_string_dynamically,,,,125951896.0,ns,180
day06_part1,Parse_string_dynamically,,,,107105410.0,ns,182
day06_part1,Parse_string_dynamically,,,,107670004.0,ns,184
day06_part1,Parse_string_dynamically,,,,119500918.0,ns,186
day06_part1,Parse_string_dynamically,,,,119327970.0,ns,188
day06_part1,Parse_string_dynamically,,,,121798354.0,ns,190
day06_part1,Parse_string_dynamically,,,,120400359.0,ns,192
day06_part1,Parse_string_dynamically,,,,122463326.0,ns,194
day06_part1,Parse_string_dynamically,,,,137607272.0,ns,196
day06_part1,Parse_string_dynamically,,,,119711798.0,ns,198
day06_part1,Parse_string_dynamically,,,,121948374.0,ns,200
