group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day08_part1,Parse_string_dynamically,,,,940716.0,ns,3
day08_part1,Parse_string_dynamically,,,,2579617.0,ns,6
day08_part1,Parse_string_dynamically,,,,3154593.0,ns,9
day08_part1,Parse_string_dynamically,,,,4802624.0,ns,12
day08_part1,Parse_string_dynamically,,,,5181028.0,ns,15
day08_part1,Parse_string_dynamically,,,,6401514.0,ns,18
day08_part1,Parse_string_dynamically,,,,6680320.0,ns,21
day08_part1,Parse_string_dynamically,,,,8450360.0,ns,24
day08_part1,Parse_string_dynamically,,,,10750289.0,ns,27
day08_part1,Parse_string_dynamically,,,,10212680.0,ns,30
day08_part1,Parse_string_dynamically,,,,11425668.0,ns,33
day08_part1,Parse_string_dynamically,,,,12981257.0,ns,36
day08_part1,Parse_string_dynamically,,,,14347497.0,ns,39
day08_part1,Parse_string_dynamically,,,,14881593.0,ns,42
day08_part1,Parse_string_dynamically,,,,15954406.0,ns,45
day08_part1,Parse_string_dynamically,,,,16279249.0,ns,48
day08_part1,Parse_string_dynamically,,,,16952864.0,ns,51
day08_part1,Parse_string_dynamically,,,,19441777.0,ns,54
day08_part1,Parse_string_dynamically,,,,19565011.0,ns,57
day08_part1,Parse_string_dynamically,,,,21098833.0,ns,60
day08_part1,Parse_string_dynamically,,,,31301570.0,ns,63
day08_part1,Parse_string_dynamically,,,,30127941.0,ns,66
day08_part1,Parse_string_dynamically,,,,27442005.0,ns,69
day08_part1,Parse_string_dynamically,,,,27061811.0,ns,72
day08_part1,Parse_string_dynamically,,,,27185758.0,ns,75
day08_part1,Parse_string_dynamically,,,,25662737.0,ns,78
day08_part1,Parse_string_dynamically,,,,26718172.0,ns,81
day08_part1,Parse_string_dynamically,,,,29441882.0,ns,84
day08_part1,Parse_string_dynamically,,,,31311667.0,ns,87
day08_part1,Parse_string_dynamically,,,,30704802.0,ns,90
day08_part1,Parse_string_dynamically,,,,31148856.0,ns,93
day08_part1,Parse_string_dynamically,,,,33497137.0,ns,96
day08_part1,Parse_string_dynamically,,,,33677640.0,ns,99
day08_part1,Parse_string_dynamically,,,,41014173.0,ns,102
day08_part1,Parse_string_dynamically,,,,36277014.0,ns,105
day08_part1,Parse_string_dynamically,,,,37122760.0,ns,108
day08_part1,Parse_string_dynamically,,,,37717338.0,ns,111
day08_part1,Parse_string_dynamically,,,,39477789.0,ns,114
day08_part1,Parse_string_dynamically,,,,45250403.0,ns,117
day08_part1,Parse_string_dynamically,,,,40105402.0,ns,120
day08_part1,Parse_string_dynamically,,,,44132728.0,ns,123
day08_part1,Parse_string_dynamically,,,,41515597.0,ns,126
day08_part1,Parse_string_dynamically,,,,42054705.0,ns,129
day08_part1,Parse_string_dynamically,,,,44184823.0,ns,132
day08_part1,Parse_string_dynamically,,,,44705140.0,ns,135
day08_part1,Parse_string_dynamically,,,,45238003.0,ns,138
day08_part1,Parse_string_dynamically,,,,48557651.0,ns,141
day08_part1,Parse_string_dynamically,,,,62467996.0,ns,144
day08_part1,Parse_string_dynamically,,,,53539047.0,ns,147
day08_part1,Parse_string_dynamically,,,,53164534.0,ns,150
day08_part1,Parse_string_dynamically,,,,51392423.0,ns,153
day08_part1,Parse_string_dynamically,,,,52305660.0,ns,156
day08_part1,Parse_string_dynamically,,,,53986741.0,ns,159
day08_part1,Parse_string_dynamically,,,,53470532.0,ns,162
day08_part1,Parse_string_dynamically,,,,59437405.0,ns,165
day08_part1,Parse_string_dynamically,,,,57461120.0,ns,168
day08_part1,Parse_string_dynamically,,,,60575464.0,ns,171
day08_part1,Parse_string_dynamically,,,,59546549.0,ns,174
day08_part1,Parse_string_dynamically,,,,66994449.0,ns,177
