group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day09_part1,Parse_string_dynamically,,,,73945218.0,ns,10
day09_part1,Parse_string_dynamically,,,,59099687.0,ns,10
day09_part1,Parse_string_dynamically,,,,50905296.0,ns,10
day09_part1,Parse_string_dynamically,,,,51080177.0,ns,10
day09_part1,Parse_string_dynamically,,,,48736407.0,ns,10
day09_part1,Parse_string_dynamically,,,,51060917.0,ns,10
day09_part1,Parse_string_dynamically,,,,49254692.0,ns,10
day09_part1,Parse_string_dynamically,,,,48502896.0,ns,10
day09_part1,Parse_string_dynamically,,,,52846771.0,ns,10
day09_part1,Parse_string_dynamically,,,,53646038.0,ns,10
day09_part1,Parse_string_dynamically,,,,50766930.0,ns,10
day09_part1,Parse_string_dynamically,,,,50318084.0,ns,10
day09_part1,Parse_string_dynamically,,,,49735073.0,ns,10
day09_part1,Parse_string_dynamically,,,,50131356.0,ns,10
day09_part1,Parse_string_dynamically,,,,53401694.0,ns,10
day09_part1,Parse_string_dynamically,,,,57391252.0,ns,10
day09_part1,Parse_string_dynamically,,,,49153808.0,ns,10
day09_part1,Parse_string_dynamically,,,,49139681.0,ns,10
day09_part1,Parse_string_dynamically,,,,49900845.0,ns,10
day09_part1,Parse_string_dynamically,,,,51748362.0,ns,10
day09_part1,Parse_string_dynamically,,,,51899681.0,ns,10
day09_part1,Parse_string_dynamically,,,,46730163.0,ns,10
day09_part1,Parse_string_dynamically,,,,47344624.0,ns,10
day09_part1,Parse_string_dynamically,,,,47957117.0,ns,10
day09_part1,Parse_string_dynamically,,,,46770127.0,ns,10
day09_part1,Parse_string_dynamically,,,,50379967.0,ns,10
day09_part1,Parse_string_dynamically,,,,54350098.0,ns,10
day09_part1,Parse_string_dynamically,,,,56626466.0,ns,10
day09_part1,Parse_string_dynamically,,,,50171917.0,ns,10
day09_part1,Parse_string_dynamically,,,,48965496.0,ns,10
day09_part1,Parse_string_dynamically,,,,48688021.0,ns,10
day09_part1,Parse_string_dynamically,,,,47962160.0,ns,10
day09_part1,Parse_string_dynamically,,,,49605296.0,ns,10
day09_part1,Parse_string_dynamically,,,,51046327.0,ns,10
day09_part1,Parse_string_dynamically,,,,50551662.0,ns,10
day09_part1,Parse_string_dynamically,,,,56862800.0,ns,10
day09_part1,Parse_string_dynamically,,,,47699620.0,ns,10
